uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimNumbMD
2009,Male,A,Small,Unemployed,27,0,5255,0,156.1042255,1
2009,Male,C,Medium,Self-employed,24,0,18210,1,190.0515645,1
2009,Male,D,Small,Housewife,27,10,14185,1,150.2239631,1
2009,Female,A,Medium,Self-employed,19,0,14750,0,32.99314961,1
2009,Female,C,Large,Self-employed,47,3,4745,1,166.5549379,1
2009,Male,C,Small,Employed,26,0,39085,0,35.02446355,1
2009,Male,A,Large,Housewife,46,1,12275,0,205.4307964,1
2009,Male,E,Large,Housewife,40,6,22820,0,212.4247054,1
2009,Female,E,Medium,Employed,42,1,23835,0,114.1413271,1
2009,Female,B,Small,Unemployed,29,3,49425,0,186.6850127,1
2009,Female,C,Small,Unemployed,34,6,48190,0,112.8034383,1
2009,Male,E,Large,Employed,28,0,22480,0,29.1257717,1
2009,Male,A,Medium,Employed,32,8,18985,0,129.3156084,1
2009,Male,A,Small,Self-employed,23,0,35115,0,249.8117276,1
2009,Male,C,Large,Retired,69,10,7165,1,64.30270938,1
2009,Male,E,Small,Self-employed,19,9,44695,0,290.1327193,1
2009,Male,D,Medium,Self-employed,37,4,15600,1,183.8950396,1
2009,Female,D,Small,Unemployed,33,2,45215,1,270.7883545,1
2009,Male,D,Medium,Housewife,46,0,19970,1,99.28308074,1
2009,Male,D,Small,Employed,24,1,17630,0,212.4247054,1
2009,Male,B,Medium,Housewife,41,0,44245,1,125.9456252,1
2009,Male,E,Medium,Unemployed,20,1,9255,0,147.9690558,1
2009,Male,A,Small,Employed,26,2,9305,0,240.0004036,1
2009,Male,B,Small,Self-employed,32,15,9950,0,24.82652767,1
2009,Male,D,Small,Unemployed,20,0,9875,1,208.6667182,1
2009,Female,C,Large,Unemployed,23,3,10630,0,249.8117276,1
2009,Male,B,Small,Housewife,45,0,7555,0,19.20951704,1
2009,Female,E,Large,Unemployed,38,1,26230,0,181.4165594,1
2009,Male,B,Small,Employed,29,0,19860,1,47.58194704,1
2009,Female,C,Small,Self-employed,23,14,8540,0,162.666477,1
2009,Male,D,Medium,Unemployed,22,8,12360,0,222.6929824,1
2009,Male,B,Large,Self-employed,47,0,8400,0,275.2822626,1
2009,Male,B,Large,Self-employed,44,11,11915,1,259.0040603,1
2009,Female,B,Medium,Self-employed,24,15,8920,0,106.5583041,1
2009,Female,B,Small,Self-employed,54,0,9850,1,169.5291484,1
2009,Male,E,Small,Employed,33,8,22390,0,25.52342981,1
2009,Female,B,Large,Self-employed,32,2,15700,0,32.04149695,1
2009,Male,B,Small,Housewife,38,0,29700,1,174.6445246,1
2009,Male,A,Small,Housewife,46,15,6580,0,190.0515645,1
2009,Female,C,Medium,Housewife,47,2,23475,0,102.818883,1
2009,Male,E,Large,Unemployed,21,5,3535,0,114.1467007,1
2009,Female,D,Small,Housewife,45,0,13845,1,128.5434648,1
2009,Male,E,Medium,Housewife,32,15,24125,0,259.0040603,1
2009,Female,E,Small,Employed,20,0,49370,0,285.6217445,1
2009,Female,E,Small,Housewife,61,0,20125,1,99.6400095,1
2009,Male,C,Large,Unemployed,29,0,8510,0,49.11503947,1
2009,Male,C,Small,Employed,30,0,9165,1,207.1446249,1
2009,Male,A,Small,Unemployed,29,8,5650,1,284.9991194,1
2009,Male,C,Medium,Retired,46,2,47970,1,39.45913644,1
2009,Female,D,Medium,Employed,24,1,15830,1,285.6217445,1
2009,Male,C,Medium,Employed,35,8,14385,1,249.8117276,1
2009,Male,A,Medium,Housewife,53,1,4825,1,63.53336338,1
2009,Female,B,Medium,Employed,20,1,9720,0,201.6569069,1
2009,Female,A,Small,Retired,46,4,28365,0,94.36462339,1
2009,Male,D,Small,Housewife,34,1,11255,0,248.5121203,1
2009,Female,A,Large,Employed,26,1,11915,1,153.4523215,1
2009,Male,D,Small,Self-employed,20,15,26295,1,212.4247054,1
2009,Male,E,Large,Housewife,46,4,8170,1,260.3601885,1
2009,Female,A,Medium,Self-employed,53,2,12525,0,129.4194752,1
2009,Male,E,Small,Self-employed,29,2,21300,1,124.2334338,1
2009,Male,A,Medium,Housewife,43,0,35965,0,23.03273294,1
2009,Male,E,Medium,Employed,55,2,23385,1,27.86273727,1
2009,Female,C,Medium,Self-employed,23,9,39410,1,79.1594481,1
2009,Female,B,Small,Housewife,22,3,16420,0,250.8413259,1
2009,Male,C,Large,Employed,26,0,22160,0,250.8413259,1
2009,Female,A,Large,Housewife,59,5,42735,1,102.818883,1
2009,Male,E,Large,Employed,36,14,7625,1,94.65751646,1
2009,Male,C,Small,Employed,58,1,8715,1,118.8510133,1
2009,Male,B,Small,Employed,26,1,22425,0,208.8164363,1
2009,Female,E,Small,Housewife,40,10,3650,1,178.2443114,1
2009,Male,C,Large,Unemployed,23,1,2375,1,106.5803023,1
2009,Male,B,Small,Unemployed,25,8,24925,1,37.83728202,1
2009,Male,C,Medium,Retired,72,10,24230,0,77.49504574,1
2009,Male,A,Large,Self-employed,37,7,25595,0,73.65271862,1
2009,Male,E,Small,Unemployed,25,5,46135,0,67.56457622,1
2009,Female,A,Large,Housewife,22,12,22525,1,256.6405915,1
2009,Male,E,Large,Housewife,54,5,29440,0,260.3601885,1
2009,Male,A,Medium,Unemployed,25,6,15735,0,249.7835716,1
2009,Male,B,Large,Unemployed,20,10,19030,1,201.6569069,1
2009,Female,E,Medium,Housewife,19,5,5670,0,260.3601885,1
2009,Female,E,Large,Employed,28,15,27320,1,162.666477,1
2009,Female,A,Large,Housewife,73,5,18890,1,237.675525,1
2009,Female,B,Large,Unemployed,18,0,47500,1,100.3048589,1
2009,Female,B,Medium,Self-employed,50,4,3735,0,239.4551701,1
2009,Male,D,Large,Self-employed,53,13,6415,1,32.3065089,1
2009,Male,D,Large,Housewife,35,5,10995,1,67.84790756,1
2009,Female,E,Medium,Unemployed,50,10,37335,0,40.08261306,1
2009,Male,B,Small,Housewife,33,9,24780,1,275.2822626,1
2009,Male,A,Medium,Employed,24,1,16535,0,25.62227499,1
2009,Female,A,Large,Housewife,36,1,21395,1,30.46244233,1
2009,Male,A,Large,Unemployed,22,11,14315,0,79.1594481,1
2009,Male,B,Medium,Self-employed,37,0,5065,0,91.28099321,1
2009,Male,B,Medium,Housewife,35,2,21600,1,23.58652635,1
2009,Male,A,Medium,Employed,55,2,29445,0,166.5549379,1
2009,Male,B,Large,Unemployed,72,10,6335,1,88.95152383,1
2009,Female,B,Large,Unemployed,19,11,46325,0,148.9956325,1
2009,Male,A,Small,Housewife,40,15,36310,0,148.4018477,1
2009,Female,A,Medium,Employed,45,5,20930,1,37.76157765,1
2009,Male,B,Large,Self-employed,56,6,26950,1,123.969842,1
2009,Male,C,Large,Unemployed,50,2,8170,0,27.20106876,1
2009,Male,D,Medium,Employed,28,1,37900,1,61.51657295,1
2009,Male,A,Medium,Unemployed,18,3,9140,1,207.1446249,1
2009,Male,A,Small,Self-employed,22,0,11195,1,168.6499611,1
2009,Male,D,Medium,Employed,52,15,23170,0,293.5560359,1
2009,Male,B,Medium,Housewife,18,6,29200,0,218.9832303,1
2009,Male,D,Small,Unemployed,20,13,29495,1,35.57652753,1
2009,Male,A,Small,Housewife,42,1,20695,1,19.2833619,1
2009,Male,B,Large,Housewife,18,8,19045,0,49.59668535,1
2009,Male,B,Large,Unemployed,40,2,48495,0,33.26093405,1
2009,Male,E,Large,Housewife,56,0,19350,0,103.2132915,1
2009,Male,D,Small,Self-employed,34,0,8490,1,95.69355223,1
2009,Male,A,Small,Employed,29,10,10340,0,160.3435748,1
2009,Male,A,Large,Housewife,35,3,6560,1,23.10511703,1
2009,Female,E,Medium,Housewife,57,2,21420,1,169.7885554,1
2009,Female,C,Medium,Employed,32,0,4375,0,270.4632326,1
2009,Male,E,Medium,Housewife,36,0,25970,0,58.73427627,1
2009,Male,E,Medium,Self-employed,45,11,9380,1,162.666477,1
2009,Female,E,Small,Housewife,30,4,21015,1,190.0515645,1
2009,Female,B,Large,Employed,20,1,26995,0,275.0923407,1
2009,Female,A,Medium,Employed,20,4,6660,1,237.4189585,1
2009,Male,A,Medium,Employed,54,10,23475,1,248.5121203,1
2009,Male,E,Large,Housewife,24,5,4260,1,95.69355223,1
2009,Male,D,Medium,Employed,19,1,28365,1,222.735365,1
2009,Male,E,Medium,Employed,27,0,38770,0,259.0040603,1
2009,Male,A,Small,Employed,21,2,13580,0,63.5211087,1
2009,Female,A,Medium,Housewife,36,0,24535,1,27.86273727,1
2009,Male,D,Large,Unemployed,27,10,19355,0,178.2443114,1
2009,Female,B,Small,Employed,43,0,18340,0,61.30612555,1
2009,Male,E,Medium,Housewife,23,0,18660,0,147.9690558,1
2009,Male,B,Medium,Employed,40,5,9245,0,100.9312267,1
2009,Male,E,Large,Housewife,19,9,6270,0,249.7835716,1
2009,Male,D,Small,Self-employed,35,7,18030,1,139.6062055,1
2009,Male,B,Medium,Housewife,21,12,8835,0,50.56640552,1
2009,Female,B,Large,Unemployed,41,4,19735,1,128.5434648,1
2009,Male,E,Large,Employed,49,2,8600,1,225.1417422,1
2009,Male,B,Large,Self-employed,20,8,44040,1,290.1327193,1
2009,Female,E,Medium,Housewife,43,13,29510,1,190.0515645,1
2009,Female,B,Medium,Employed,20,2,16630,0,293.5560359,1
2009,Male,D,Medium,Employed,21,2,7490,0,71.62174491,1
2009,Male,A,Small,Unemployed,21,2,19105,0,237.675525,1
2009,Male,D,Small,Unemployed,35,4,16020,1,71.71655605,1
2009,Female,E,Large,Employed,21,15,6950,1,259.0040603,1
2009,Male,D,Medium,Employed,22,8,16525,0,20.3350899,1
2009,Male,A,Large,Self-employed,36,2,18680,1,211.8309492,1
2009,Male,A,Small,Unemployed,21,8,12925,0,260.3601885,1
2009,Male,B,Small,Self-employed,61,0,28700,0,94.36462339,1
2009,Male,B,Small,Housewife,37,1,16305,0,202.5335882,1
2009,Male,E,Large,Self-employed,55,1,3655,0,95.69355223,1
2009,Male,B,Medium,Housewife,28,0,12985,1,223.3475567,1
2009,Female,D,Medium,Unemployed,33,3,11980,0,139.2830008,1
2009,Male,A,Small,Unemployed,23,7,25665,0,237.4189585,1
2009,Male,A,Large,Housewife,37,0,21770,0,123.969842,1
2009,Female,E,Large,Housewife,19,3,20375,1,59.8409496,1
2009,Female,D,Small,Self-employed,20,8,20335,0,259.0040603,1
2009,Male,E,Small,Employed,31,2,28475,0,94.36462339,1
2009,Female,A,Large,Employed,40,7,18720,1,38.33660541,1
2009,Male,E,Medium,Employed,31,1,8855,0,76.50537468,1
2009,Female,E,Small,Housewife,37,10,9885,1,76.05272599,1
2009,Male,A,Medium,Self-employed,30,0,4100,1,128.5434648,1
2009,Male,B,Large,Self-employed,48,13,9940,1,59.22386837,1
2009,Female,C,Large,Self-employed,43,1,9500,1,123.0199289,1
2009,Male,A,Small,Housewife,27,12,3860,1,26.27361792,1
2009,Male,C,Large,Self-employed,25,8,9045,0,138.5066713,1
2009,Male,D,Small,Employed,34,1,30120,0,33.26093405,1
2009,Male,D,Large,Self-employed,71,5,17690,1,245.331155,1
2009,Male,D,Small,Employed,41,3,22110,1,136.1308048,1
2009,Male,B,Medium,Unemployed,25,2,8855,0,23.12027888,1
2009,Male,E,Small,Employed,40,8,27020,1,284.1301175,1
2009,Female,E,Medium,Self-employed,57,9,10395,1,201.3918071,1
2009,Female,B,Medium,Retired,72,7,27045,0,276.3355652,1
2009,Male,D,Small,Employed,29,15,13300,1,129.4194752,1
2009,Male,C,Small,Employed,57,10,29630,0,93.38235115,1
2009,Male,E,Small,Employed,30,1,9045,1,99.43621052,1
2009,Male,A,Large,Self-employed,56,1,9910,1,223.3475567,1
2009,Female,B,Medium,Unemployed,40,7,35580,1,50.35184483,1
2009,Male,D,Large,Employed,41,8,15120,1,189.9730181,1
2009,Male,E,Large,Unemployed,24,0,28350,1,183.8950396,1
2009,Female,C,Small,Housewife,23,5,11475,1,94.36462339,1
2009,Male,A,Medium,Retired,55,6,3150,1,137.8873343,1
2009,Female,A,Medium,Housewife,25,2,20380,0,293.5560359,1
2009,Female,E,Medium,Self-employed,35,0,16295,1,201.6569069,1
2009,Female,D,Large,Employed,47,10,27970,0,148.5612071,1
2009,Male,A,Small,Employed,25,5,37875,0,59.40378524,1
2009,Male,D,Medium,Housewife,53,0,1895,1,128.5434648,1
2009,Male,D,Small,Housewife,74,1,4405,1,36.9071711,1
2009,Female,C,Medium,Unemployed,39,0,5180,0,76.98652096,1
2009,Male,A,Medium,Housewife,52,8,18640,0,103.4727356,1
2009,Male,D,Medium,Employed,23,0,22795,0,258.9237292,1
2009,Male,A,Small,Self-employed,22,5,21740,0,284.2162652,1
2009,Male,D,Small,Self-employed,28,3,25630,1,129.8552354,1
2009,Female,A,Large,Housewife,26,11,22650,0,260.3601885,1
2009,Female,C,Small,Unemployed,22,11,16480,0,68.97630254,1
2009,Male,A,Medium,Self-employed,21,0,7150,1,47.98269849,1
2009,Female,E,Small,Unemployed,29,0,5690,0,15.8925395,1
2009,Female,E,Large,Unemployed,57,1,4655,0,84.9609991,1
2009,Female,D,Small,Employed,39,2,2650,1,23.12027888,1
2009,Female,E,Medium,Self-employed,36,4,28545,1,66.69447337,1
2009,Male,E,Medium,Housewife,42,1,27760,0,182.367931,1
2009,Male,D,Small,Unemployed,18,8,9080,0,103.9493988,1
2009,Female,E,Medium,Employed,20,2,16925,0,185.1345389,1
2009,Male,B,Large,Housewife,36,9,7560,1,249.7835716,1
2009,Male,A,Small,Employed,48,6,29110,1,30.5989837,1
2009,Male,D,Small,Self-employed,28,14,9685,1,284.2162652,1
2009,Male,A,Small,Housewife,34,2,3190,1,100.9312267,1
2009,Male,B,Medium,Self-employed,47,0,6520,1,44.37542252,1
2009,Male,C,Small,Employed,28,3,8260,0,59.63322296,1
2009,Male,B,Large,Self-employed,20,15,26525,0,47.5930722,1
2009,Male,D,Medium,Housewife,62,0,44205,1,61.56398846,1
2009,Female,D,Small,Employed,40,12,14170,0,185.1345389,1
2009,Male,E,Large,Employed,23,9,9435,0,123.0199289,1
2009,Male,A,Medium,Employed,31,4,5685,0,276.9454965,1
2009,Male,A,Large,Unemployed,22,2,3535,0,27.50305391,1
2009,Male,A,Large,Self-employed,60,3,9250,1,148.3685156,1
2009,Male,D,Large,Unemployed,35,13,8605,0,103.4727356,1
2009,Male,C,Large,Housewife,25,14,7180,1,91.54176264,1
2009,Male,E,Large,Employed,29,14,13360,0,110.9836779,1
2009,Male,D,Small,Self-employed,23,5,10215,0,211.8309492,1
2009,Male,D,Small,Unemployed,24,3,10130,0,66.94554904,1
2009,Male,C,Large,Self-employed,21,3,8495,0,71.66099406,1
2009,Male,B,Medium,Housewife,49,6,12360,1,27.87209298,1
2009,Female,D,Medium,Housewife,24,7,8720,1,57.06267756,1
2009,Female,A,Medium,Unemployed,29,5,2030,1,65.3447011,1
2009,Female,E,Small,Housewife,18,14,1475,0,110.9836779,1
2009,Male,C,Small,Unemployed,37,0,16045,0,222.711392,1
2009,Female,D,Small,Unemployed,20,1,9600,1,129.3156084,1
2009,Female,A,Medium,Unemployed,28,5,36620,0,99.43621052,1
2009,Female,D,Medium,Self-employed,44,0,40680,1,270.7883545,1
2009,Male,E,Medium,Employed,28,10,15505,1,46.84863153,1
2009,Male,E,Small,Housewife,38,2,8495,0,148.3685156,1
2009,Male,B,Large,Employed,21,0,5640,0,285.6217445,1
2009,Female,D,Small,Employed,38,5,49030,0,49.6329834,1
2009,Male,B,Medium,Unemployed,21,6,24150,0,26.14074792,1
2009,Male,B,Large,Unemployed,26,3,5910,0,260.3601885,1
2009,Male,B,Large,Employed,18,8,42635,1,206.2302755,1
2009,Female,B,Medium,Employed,32,0,16815,0,145.223003,1
2009,Female,D,Large,Self-employed,31,1,19960,1,225.0430894,1
2009,Male,E,Large,Employed,20,3,9260,0,139.2830008,1
2009,Male,D,Small,Self-employed,40,7,45210,1,106.5803023,1
2009,Male,C,Large,Housewife,46,10,23390,1,49.59668535,1
2009,Male,B,Medium,Housewife,19,5,4785,0,161.4389472,1
2009,Male,D,Small,Employed,22,8,12110,1,55.29380019,1
2009,Male,E,Medium,Unemployed,21,12,12580,0,31.37042579,1
2009,Male,E,Small,Housewife,41,9,1205,1,213.2556548,1
2009,Male,A,Large,Housewife,20,5,22980,0,141.0368682,1
2009,Male,A,Small,Unemployed,42,9,22900,1,162.9324677,1
2009,Female,B,Medium,Unemployed,20,12,11275,0,189.9730181,1
2009,Male,E,Medium,Self-employed,55,0,39695,1,275.2822626,1
2009,Female,C,Medium,Self-employed,21,2,7595,0,60.91112257,1
2009,Male,A,Small,Housewife,65,1,22815,0,166.5549379,1
2009,Male,B,Medium,Employed,28,6,25865,0,124.2334338,1
2009,Male,D,Small,Self-employed,57,13,7845,1,33.65195213,1
2009,Female,C,Medium,Employed,29,13,7395,0,237.675525,1
2009,Male,C,Large,Self-employed,50,2,14170,0,47.58194704,1
2009,Male,E,Small,Housewife,31,1,29285,1,114.1413271,1
2009,Male,B,Large,Employed,24,1,39740,0,68.37942919,1
2009,Male,C,Medium,Employed,27,6,19060,1,291.3194903,1
2009,Female,E,Large,Housewife,47,0,17840,1,236.3993842,1
2009,Female,E,Medium,Unemployed,24,3,8305,1,210.189841,1
2009,Male,B,Medium,Employed,44,9,1900,1,222.711392,1
2009,Male,C,Medium,Housewife,60,6,24090,1,237.675525,1
2009,Male,D,Medium,Unemployed,34,0,20405,1,87.14669097,1
2009,Female,D,Large,Housewife,74,11,8795,1,109.6318854,1
2009,Male,E,Small,Unemployed,37,2,29105,0,248.5121203,1
2009,Male,B,Medium,Employed,28,13,19890,1,222.735365,1
2009,Female,E,Small,Housewife,31,2,27595,0,59.8409496,1
2009,Male,D,Medium,Housewife,31,10,6500,0,20.3350899,1
2009,Male,E,Large,Self-employed,18,2,8950,1,54.93181221,1
2009,Female,A,Large,Employed,40,12,11860,1,59.8409496,1
2009,Female,A,Large,Self-employed,51,2,17715,0,64.30270938,1
2009,Male,B,Large,Self-employed,52,11,22640,1,25.91743539,1
2009,Female,C,Small,Employed,47,11,22705,0,107.8170529,1
2009,Male,B,Large,Employed,33,10,41020,1,147.9690558,1
2009,Male,B,Large,Retired,63,1,13620,0,291.3194903,1
2009,Male,D,Large,Housewife,18,12,24070,0,47.58194704,1
2009,Female,A,Large,Self-employed,31,7,16300,0,208.8164363,1
2009,Female,E,Large,Employed,49,3,14855,0,94.36462339,1
2009,Female,C,Small,Unemployed,22,5,16680,1,121.5870219,1
2009,Male,E,Medium,Employed,43,3,16905,1,148.4945135,1
2009,Male,C,Medium,Housewife,44,1,22220,1,87.14669097,1
2009,Female,D,Small,Employed,30,14,24730,0,64.53563007,1
2009,Female,B,Large,Housewife,36,3,17200,1,37.45585227,1
2009,Female,B,Large,Housewife,24,0,20700,0,169.5291484,1
2009,Male,D,Medium,Employed,28,7,8545,1,30.5989837,1
2009,Female,E,Large,Housewife,48,6,19245,1,103.2132915,1
2009,Male,D,Large,Unemployed,41,12,3455,0,91.54176264,1
2009,Female,C,Medium,Unemployed,18,0,8680,1,28.95139071,1
2009,Male,E,Medium,Unemployed,45,5,25915,1,218.9832303,1
2009,Male,E,Large,Housewife,34,3,16370,1,123.0199289,1
2009,Male,A,Small,Unemployed,19,9,29055,0,25.14133101,1
2009,Male,D,Large,Employed,57,7,8420,1,46.84863153,1
2009,Male,C,Small,Employed,28,0,17025,1,103.9493988,1
2009,Male,E,Small,Employed,21,13,8880,1,139.2056697,1
2009,Male,E,Small,Employed,39,15,34725,0,275.2822626,1
2009,Male,B,Large,Employed,19,3,6510,0,84.06770437,1
2009,Male,B,Medium,Housewife,45,2,31200,1,236.3993842,1
2009,Female,B,Medium,Employed,18,0,9050,1,174.6445246,1
2009,Male,B,Small,Self-employed,27,1,26250,0,249.8117276,1
2009,Female,C,Small,Unemployed,31,1,19860,1,161.4389472,1
2009,Male,B,Small,Self-employed,31,0,7975,0,20.3350899,1
2009,Male,C,Medium,Employed,18,5,30865,0,34.88186234,1
2009,Male,B,Small,Self-employed,39,1,9190,0,71.51212062,1
2009,Male,E,Small,Unemployed,35,11,6935,1,222.711392,1
2009,Male,D,Small,Employed,20,3,19585,0,223.3475567,1
2009,Male,A,Small,Employed,44,15,23520,0,99.43621052,1
2009,Male,A,Medium,Housewife,36,1,9020,0,284.1301175,1
2009,Male,C,Small,Employed,29,10,8755,1,125.9456252,1
2009,Female,A,Small,Employed,40,3,9370,0,76.89987008,1
2009,Male,A,Medium,Housewife,19,0,21550,1,272.9669948,1
2009,Male,C,Small,Employed,24,5,20130,1,260.3601885,1
2009,Male,D,Large,Employed,26,0,1105,0,25.62227499,1
2009,Male,B,Small,Self-employed,21,8,28975,1,210.189841,1
2009,Male,B,Small,Employed,19,3,2480,0,295.7970919,1
2009,Male,E,Medium,Employed,27,1,13870,1,103.2132915,1
2009,Male,A,Large,Employed,28,12,39555,0,275.2822626,1
2009,Male,C,Medium,Housewife,45,0,14800,1,81.90993935,1
2009,Female,D,Medium,Unemployed,36,1,21100,1,212.4247054,1
2009,Female,B,Large,Unemployed,20,0,7180,0,270.7883545,1
2009,Female,A,Medium,Employed,43,0,23075,0,147.9690558,1
2009,Male,A,Small,Unemployed,29,6,6180,0,211.8309492,1
2009,Female,A,Large,Housewife,32,5,24095,0,56.04309848,1
2009,Male,A,Large,Self-employed,47,4,19945,1,162.666477,1
2009,Male,E,Large,Housewife,36,7,15685,0,148.3685156,1
2009,Male,A,Large,Housewife,24,11,13055,0,118.8510133,1
2009,Female,C,Medium,Employed,24,3,21900,1,106.5583041,1
2009,Female,E,Medium,Employed,32,0,27230,0,239.4551701,1
2009,Male,C,Large,Self-employed,20,8,6400,0,138.5066713,1
2009,Female,E,Medium,Housewife,24,5,5765,0,282.3344767,1
2009,Male,D,Medium,Housewife,38,12,31995,0,156.1042255,1
2009,Female,B,Medium,Housewife,24,5,12710,1,69.72819603,1
2009,Female,C,Small,Housewife,47,5,9880,1,49.59668535,1
2009,Male,A,Small,Unemployed,22,4,9490,1,124.2334338,1
2009,Male,D,Small,Unemployed,38,8,13960,0,24.89492323,1
2009,Female,C,Large,Unemployed,40,1,26685,0,77.49504574,1
2009,Male,E,Large,Unemployed,36,1,4395,1,139.637282,1
2009,Female,C,Medium,Employed,26,11,4555,1,125.9456252,1
2009,Male,C,Small,Unemployed,18,0,11865,0,275.2822626,1
2009,Female,B,Medium,Unemployed,37,0,14285,1,68.37942919,1
2009,Male,E,Small,Employed,21,8,16485,0,66.94554904,1
2009,Female,B,Medium,Employed,55,14,1830,1,285.6217445,1
2009,Male,D,Small,Unemployed,27,6,17600,0,222.735365,1
2009,Male,C,Medium,Employed,51,2,17850,1,270.874006,1
2009,Male,D,Large,Self-employed,44,9,24860,0,77.68823268,1
2009,Male,B,Small,Self-employed,25,2,17835,0,171.3729361,1
2009,Female,E,Large,Employed,50,2,21420,1,66.69447337,1
2009,Male,A,Small,Unemployed,44,0,36170,1,22.75483466,1
2009,Male,C,Medium,Unemployed,19,2,9890,0,41.2451199,1
2009,Male,A,Large,Employed,24,11,13015,0,284.1301175,1
2009,Female,D,Large,Self-employed,46,12,8465,1,36.14074742,1
2009,Female,D,Small,Employed,20,15,1170,0,114.1413271,1
2009,Male,D,Large,Self-employed,66,5,33860,0,213.2556548,1
2009,Male,D,Large,Unemployed,20,11,8655,1,28.13630298,1
2009,Male,A,Large,Employed,58,4,45080,1,73.25249905,1
2009,Female,B,Medium,Housewife,32,0,21735,1,284.1301175,1
2009,Male,A,Medium,Housewife,31,1,5240,0,162.9324677,1
2009,Male,A,Medium,Employed,21,5,9580,1,24.01754355,1
2009,Male,B,Medium,Housewife,27,5,3575,1,59.40378524,1
2009,Male,A,Medium,Employed,22,9,14525,0,120.7793723,1
2009,Male,C,Large,Housewife,25,2,28130,0,45.65564192,1
2009,Male,D,Medium,Retired,64,7,29370,1,125.9456252,1
2009,Female,A,Medium,Unemployed,24,3,1970,0,178.2443114,1
2009,Female,E,Medium,Employed,18,11,34615,0,184.4785165,1
2009,Male,D,Small,Employed,22,9,12345,0,17.8799582,1
2009,Male,D,Medium,Unemployed,45,0,21630,1,290.1327193,1
2009,Male,C,Small,Housewife,38,1,45725,0,141.4896565,1
2009,Male,E,Large,Self-employed,69,4,29065,0,182.367931,1
2009,Male,D,Small,Unemployed,33,12,36035,1,19.2833619,1
2009,Female,D,Small,Unemployed,28,9,3780,0,27.20106876,1
